session_id,timestamp,student_id,query_text,matched_concept_id,similarity_score,current_step,mastery_score,feedback_status
sess-f9b7144c,2026-09-04T07:36:31.161344+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-f9b7144c,2026-09-04T07:36:31.163414+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-f9b7144c,2026-09-04T07:36:31.165096+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-ed175ab1,2026-09-04T07:37:01.870460+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,1,0.990,initialized
sess-ed175ab1,2026-09-04T07:37:01.870919+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,1,0.990,viewed_step_1
sess-ed175ab1,2026-09-04T07:37:01.873390+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,2,0.990,viewed_step_2
sess-ed175ab1,2026-09-04T07:37:01.874876+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,3,0.990,viewed_step_3
sess-ed175ab1,2026-09-04T07:37:01.876087+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,4,0.990,viewed_step_4
sess-ed175ab1,2026-09-04T07:37:01.877154+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4627,4,0.990,quiz_correct
sess-10bfbe98,2026-09-04T09:17:05.206196+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-10bfbe98,2026-09-04T09:17:05.207087+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-10bfbe98,2026-09-04T09:17:05.212058+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-10bfbe98,2026-09-04T09:17:05.216481+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-10bfbe98,2026-09-04T09:17:05.221136+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-10bfbe98,2026-09-04T09:17:05.225336+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-641a04ae,2026-09-04T09:17:41.857758+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,1,0.990,initialized
sess-641a04ae,2026-09-04T09:17:41.858193+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,1,0.990,viewed_step_1
sess-641a04ae,2026-09-04T09:17:41.861095+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,2,0.990,viewed_step_2
sess-641a04ae,2026-09-04T09:17:41.862887+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,3,0.990,viewed_step_3
sess-641a04ae,2026-09-04T09:17:41.864329+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,4,0.990,viewed_step_4
sess-641a04ae,2026-09-04T09:17:41.865857+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4625,4,0.990,quiz_correct
sess-940db98e,2026-09-04T09:24:13.937395+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-940db98e,2026-09-04T09:24:13.938389+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-6a4bc1c4,2026-09-04T09:24:27.660778+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-6a4bc1c4,2026-09-04T09:24:27.661989+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-27d3fd7b,2026-09-04T09:25:51.155100+00:00,test_sensitive,Explain human reproduction and menstrual cycle,BIO-C03-01,0.9983,1,0.500,initialized
sess-27d3fd7b,2026-09-04T09:25:51.156274+00:00,test_sensitive,Explain human reproduction and menstrual cycle,BIO-C03-01,0.9983,1,0.500,viewed_step_1
sess-e8f51c01,2026-09-04T09:33:31.386086+00:00,test_sensitive2,Explain human reproduction and menstrual cycle,BIO-C03-01,0.9983,1,0.500,initialized
sess-e8f51c01,2026-09-04T09:33:31.387000+00:00,test_sensitive2,Explain human reproduction and menstrual cycle,BIO-C03-01,0.9983,1,0.500,viewed_step_1
sess-94dbb3c6,2026-09-04T09:34:36.047059+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-94dbb3c6,2026-09-04T09:34:36.047562+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-94dbb3c6,2026-09-04T09:34:36.050632+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-94dbb3c6,2026-09-04T09:34:36.052743+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-94dbb3c6,2026-09-04T09:34:36.055728+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-94dbb3c6,2026-09-04T09:34:36.058024+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-5814715c,2026-09-04T09:36:33.333014+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-5814715c,2026-09-04T09:36:33.333403+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-fc394262,2026-09-04T09:36:44.136173+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-fc394262,2026-09-04T09:36:44.137316+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-87b105f8,2026-09-04T10:14:57.148265+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-87b105f8,2026-09-04T10:14:57.149148+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-87b105f8,2026-09-04T10:14:57.158402+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-87b105f8,2026-09-04T10:14:57.163454+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-87b105f8,2026-09-04T10:14:57.168438+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-87b105f8,2026-09-04T10:14:57.172768+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-dbb511be,2026-09-04T10:17:00.639382+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-dbb511be,2026-09-04T10:17:00.640156+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-1fd06ce5,2026-09-04T10:17:08.478539+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-1fd06ce5,2026-09-04T10:17:08.479187+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-2763e5e5,2026-09-04T14:21:03.805597+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-2763e5e5,2026-09-04T14:21:03.805898+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-2763e5e5,2026-09-04T14:21:03.812718+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-2763e5e5,2026-09-04T14:21:03.814682+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-2763e5e5,2026-09-04T14:21:03.816755+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-2763e5e5,2026-09-04T14:21:03.818309+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-5fc06f85,2026-09-04T14:35:43.065313+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-5fc06f85,2026-09-04T14:35:43.066012+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-5fc06f85,2026-09-04T14:35:43.069418+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-5fc06f85,2026-09-04T14:35:43.073271+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-5fc06f85,2026-09-04T14:35:43.076149+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-5fc06f85,2026-09-04T14:35:43.079650+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-965140e5,2026-09-04T14:56:16.765682+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,1,0.990,initialized
sess-965140e5,2026-09-04T14:56:16.765960+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,1,0.990,viewed_step_1
sess-965140e5,2026-09-04T14:56:16.769174+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,2,0.990,viewed_step_2
sess-965140e5,2026-09-04T14:56:16.771083+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,3,0.990,viewed_step_3
sess-965140e5,2026-09-04T14:56:16.772842+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,4,0.990,viewed_step_4
sess-965140e5,2026-09-04T14:56:16.775265+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.3022,4,0.990,quiz_correct
sess-3d741b95,2026-09-04T16:09:20.893902+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-3d741b95,2026-09-04T16:09:20.894338+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-3d741b95,2026-09-04T16:09:20.901942+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-3d741b95,2026-09-04T16:09:20.903649+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-3d741b95,2026-09-04T16:09:20.905174+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-3d741b95,2026-09-04T16:09:20.907474+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-d036da09,2026-09-04T16:18:40.658316+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-d036da09,2026-09-04T16:18:40.658795+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-d036da09,2026-09-04T16:18:40.662978+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-d036da09,2026-09-04T16:18:40.665787+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-d036da09,2026-09-04T16:18:40.669089+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-d036da09,2026-09-04T16:18:40.671662+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-7663291c,2026-09-04T16:30:08.172054+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-7663291c,2026-09-04T16:30:08.172299+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-7663291c,2026-09-04T16:30:08.174662+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-7663291c,2026-09-04T16:30:08.176241+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-7663291c,2026-09-04T16:30:08.178276+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-7663291c,2026-09-04T16:30:08.180170+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-76bd8290,2026-09-04T16:33:59.101106+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-76bd8290,2026-09-04T16:33:59.101355+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-76bd8290,2026-09-04T16:33:59.103412+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-76bd8290,2026-09-04T16:33:59.105067+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-76bd8290,2026-09-04T16:33:59.107872+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-76bd8290,2026-09-04T16:33:59.109496+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-207f58b5,2026-09-04T16:40:23.095805+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-207f58b5,2026-09-04T16:40:23.096418+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-207f58b5,2026-09-04T16:40:23.101028+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-207f58b5,2026-09-04T16:40:23.104461+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-207f58b5,2026-09-04T16:40:23.107723+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-207f58b5,2026-09-04T16:40:23.110735+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-41b0b98e,2026-09-04T17:14:31.381256+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,initialized
sess-41b0b98e,2026-09-04T17:14:31.381698+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,viewed_step_1
sess-41b0b98e,2026-09-04T17:14:31.392037+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,2,0.990,viewed_step_2
sess-41b0b98e,2026-09-04T17:14:31.396240+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,3,0.990,viewed_step_3
sess-41b0b98e,2026-09-04T17:14:31.399472+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,viewed_step_4
sess-41b0b98e,2026-09-04T17:14:31.403254+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,quiz_correct
sess-8105c374,2026-09-04T17:14:34.992219+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,1,0.990,initialized
sess-8105c374,2026-09-04T17:14:34.992763+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,1,0.990,viewed_step_1
sess-8105c374,2026-09-04T17:14:34.996388+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,2,0.990,viewed_step_2
sess-8105c374,2026-09-04T17:14:34.999768+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,3,0.990,viewed_step_3
sess-8105c374,2026-09-04T17:14:35.002917+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,4,0.990,viewed_step_4
sess-8105c374,2026-09-04T17:14:35.006278+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,4,0.990,quiz_correct
sess-70e0e0a2,2026-09-04T17:40:28.994062+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,initialized
sess-70e0e0a2,2026-09-04T17:40:28.994435+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,viewed_step_1
sess-70e0e0a2,2026-09-04T17:40:28.998941+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,2,0.990,viewed_step_2
sess-70e0e0a2,2026-09-04T17:40:29.001010+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,3,0.990,viewed_step_3
sess-70e0e0a2,2026-09-04T17:40:29.003010+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,viewed_step_4
sess-70e0e0a2,2026-09-04T17:40:29.004794+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,quiz_correct
sess-b24629d2,2026-09-04T17:40:32.147622+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,initialized
sess-b24629d2,2026-09-04T17:40:32.147888+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,viewed_step_1
sess-b24629d2,2026-09-04T17:40:32.149640+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,2,0.990,viewed_step_2
sess-b24629d2,2026-09-04T17:40:32.151215+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,3,0.990,viewed_step_3
sess-b24629d2,2026-09-04T17:40:32.152436+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,viewed_step_4
sess-b24629d2,2026-09-04T17:40:32.153523+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,quiz_correct
sess-a7b6cebc,2026-09-04T18:17:32.325410+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,1,0.990,initialized
sess-a7b6cebc,2026-09-04T18:17:32.325772+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,1,0.990,viewed_step_1
sess-a7b6cebc,2026-09-04T18:17:32.327466+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,2,0.990,viewed_step_2
sess-a7b6cebc,2026-09-04T18:17:32.328664+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,3,0.990,viewed_step_3
sess-a7b6cebc,2026-09-04T18:17:32.329675+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,4,0.990,viewed_step_4
sess-a7b6cebc,2026-09-04T18:17:32.330633+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,4,0.990,quiz_correct
sess-8c479119,2026-09-04T18:19:40.330088+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,initialized
sess-8c479119,2026-09-04T18:19:40.330428+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,viewed_step_1
sess-8c479119,2026-09-04T18:19:40.331888+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,2,0.990,viewed_step_2
sess-8c479119,2026-09-04T18:19:40.332903+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,3,0.990,viewed_step_3
sess-8c479119,2026-09-04T18:19:40.333859+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,viewed_step_4
sess-8c479119,2026-09-04T18:19:40.334862+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,quiz_correct
sess-2e0d206c,2026-09-04T18:20:05.793328+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-2e0d206c,2026-09-04T18:20:05.793605+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-2e0d206c,2026-09-04T18:20:05.795467+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-2e0d206c,2026-09-04T18:20:05.797289+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-2e0d206c,2026-09-04T18:20:05.798747+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-2e0d206c,2026-09-04T18:20:05.800090+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-6c234312,2026-09-05T00:57:06.289189+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,1,0.990,initialized
sess-6c234312,2026-09-05T00:57:06.289416+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,1,0.990,viewed_step_1
sess-6c234312,2026-09-05T00:57:06.292212+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,2,0.990,viewed_step_2
sess-6c234312,2026-09-05T00:57:06.294034+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,3,0.990,viewed_step_3
sess-6c234312,2026-09-05T00:57:06.295319+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,4,0.990,viewed_step_4
sess-6c234312,2026-09-05T00:57:06.296380+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,4,0.990,quiz_correct
sess-f2cd819a,2026-09-05T00:57:41.216897+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-f2cd819a,2026-09-05T00:57:41.217691+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-f2cd819a,2026-09-05T00:57:41.221167+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-f2cd819a,2026-09-05T00:57:41.225426+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-f2cd819a,2026-09-05T00:57:41.228236+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-f2cd819a,2026-09-05T00:57:41.231611+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-fbd4457d,2026-09-05T01:28:37.631149+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,1,0.990,initialized
sess-fbd4457d,2026-09-05T01:28:37.631453+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,1,0.990,viewed_step_1
sess-fbd4457d,2026-09-05T01:28:37.633297+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,2,0.990,viewed_step_2
sess-fbd4457d,2026-09-05T01:28:37.634533+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,3,0.990,viewed_step_3
sess-fbd4457d,2026-09-05T01:28:37.635637+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,4,0.990,viewed_step_4
sess-fbd4457d,2026-09-05T01:28:37.637307+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4575,4,0.990,quiz_correct
sess-0c3b7596,2026-09-05T03:48:14.330275+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-0c3b7596,2026-09-05T03:48:14.330550+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-0c3b7596,2026-09-05T03:48:14.339085+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-0c3b7596,2026-09-05T03:48:14.342658+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-0c3b7596,2026-09-05T03:48:14.344230+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-0c3b7596,2026-09-05T03:48:14.345792+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-a45a9e0e,2026-09-05T03:48:28.769218+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,1,0.990,initialized
sess-a45a9e0e,2026-09-05T03:48:28.769462+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,1,0.990,viewed_step_1
sess-a45a9e0e,2026-09-05T03:48:28.771914+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,2,0.990,viewed_step_2
sess-a45a9e0e,2026-09-05T03:48:28.773141+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,3,0.990,viewed_step_3
sess-a45a9e0e,2026-09-05T03:48:28.774342+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,4,0.990,viewed_step_4
sess-a45a9e0e,2026-09-05T03:48:28.775480+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4564,4,0.990,quiz_correct
sess-76f37880,2026-09-05T04:23:24.433033+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-76f37880,2026-09-05T04:23:24.433250+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-76f37880,2026-09-05T04:23:24.440153+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-76f37880,2026-09-05T04:23:24.443709+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-76f37880,2026-09-05T04:23:24.446934+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-76f37880,2026-09-05T04:23:24.450219+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-d928c63b,2026-09-05T04:23:37.807309+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,1,0.990,initialized
sess-d928c63b,2026-09-05T04:23:37.807628+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,1,0.990,viewed_step_1
sess-d928c63b,2026-09-05T04:23:37.809377+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,2,0.990,viewed_step_2
sess-d928c63b,2026-09-05T04:23:37.810532+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,3,0.990,viewed_step_3
